Time,AM or PM,CPU,%user,%nice,%system,%iowait,%steal,%idle
12:15:33,PM,all,86.17,0,12.46,0,0,1.37
12:15:34,PM,all,83.67,0,12.66,0.31,0,3.37
12:15:35,PM,all,86.14,0,11.85,0,0,2.01
12:15:36,PM,all,85.44,0,12.06,0,0,2.5
12:15:37,PM,all,85.94,0,12.5,0,0,1.56
12:15:38,PM,all,86.9,0,11.29,0,0,1.81
12:15:39,PM,all,85.46,0,12.54,0,0,2
12:15:40,PM,all,85.71,0,12.34,0,0,1.94
12:15:41,PM,all,85.78,0,11.74,0,0,2.48
12:15:42,PM,all,85.96,0,11.65,0,0,2.38
12:15:43,PM,all,85.32,0,11.81,0,0,2.87
12:15:44,PM,all,85.3,0,12.57,0,0,2.13
12:15:45,PM,all,86.4,0,11.85,0,0,1.75
12:15:46,PM,all,87.2,0,10.85,0,0,1.94
12:15:47,PM,all,85.72,0,11.97,0,0,2.31
12:15:48,PM,all,85.87,0,12.63,0,0,1.5
12:15:49,PM,all,83.12,0,12.31,0.38,0,4.19
12:15:50,PM,all,86.16,0,12.03,0,0,1.81
12:15:51,PM,all,86.43,0,12.2,0,0,1.37
12:15:52,PM,all,86.65,0,11.78,0,0,1.57
12:15:53,PM,all,86.72,0,11.65,0,0,1.63
12:15:54,PM,all,85.68,0,12.27,0,0,2.05
12:15:55,PM,all,87.19,0,11.5,0,0,1.31
12:15:56,PM,all,87.21,0,11.67,0,0,1.12
12:15:57,PM,all,86.14,0,12.16,0,0,1.69
12:15:58,PM,all,85.52,0,12.05,0,0,2.43
12:15:59,PM,all,84.38,0,12.44,0.38,0,2.81
12:16:00,PM,all,85.95,0,12.24,0,0,1.81
12:16:01,PM,all,86.24,0,12.02,0,0,1.74
12:16:02,PM,all,87.01,0,10.93,0,0,2.06
12:16:03,PM,all,87.38,0,11.3,0,0,1.32
12:16:04,PM,all,85.7,0,12.06,0.06,0,2.18
12:16:05,PM,all,85.99,0,12.88,0,0,1.13
12:16:06,PM,all,86.08,0,11.92,0,0,2
12:16:07,PM,all,85.87,0,12.32,0,0,1.81
12:16:08,PM,all,86.48,0,11.64,0,0,1.88
12:16:09,PM,all,85.35,0,12.53,0,0,2.12
12:16:10,PM,all,85.3,0,13.52,0,0,1.18
12:16:11,PM,all,85.01,0,12.24,0,0,2.75
12:16:12,PM,all,87.3,0,11.19,0,0,1.5
12:16:13,PM,all,85.91,0,12.52,0,0,1.57
12:16:14,PM,all,86.38,0,12.05,0,0,1.56
12:16:15,PM,all,86.67,0,12.27,0,0,1.06
12:16:16,PM,all,86.33,0,11.99,0,0,1.69
12:16:17,PM,all,87.05,0,11.76,0,0,1.19
12:16:18,PM,all,86.37,0,11.26,0,0,2.36
12:16:19,PM,all,85.74,0,12.63,0,0,1.63
12:16:20,PM,all,85.12,0,12.5,0,0,2.38
12:16:21,PM,all,86.36,0,12.14,0,0,1.5
12:16:22,PM,all,85.81,0,11.56,0,0,2.62
12:16:23,PM,all,85.67,0,12.77,0,0,1.56
12:16:24,PM,all,85.26,0,12.92,0,0,1.82
12:16:25,PM,all,84.92,0,12.77,0,0,2.31
12:16:26,PM,all,86.55,0,11.89,0,0,1.56
12:16:27,PM,all,86.49,0,11.83,0,0,1.68
12:16:28,PM,all,86.5,0,12.19,0,0,1.31
12:16:29,PM,all,85.54,0,12.58,0,0,1.88
12:16:30,PM,all,86.19,0,12.57,0,0,1.24
12:16:31,PM,all,87.54,0,11.21,0,0,1.25
12:16:32,PM,all,86.23,0,12.08,0,0,1.69
12:16:33,PM,all,84.6,0,12.9,0,0,2.5
12:16:34,PM,all,85.53,0,12.29,0,0,2.18
12:16:35,PM,all,80.84,0,12.3,0.69,0,6.18
12:16:36,PM,all,85.64,0,12.23,0,0,2.12
12:16:37,PM,all,84.91,0,12.96,0,0,2.13
12:16:38,PM,all,86.12,0,11.89,0,0,1.99
12:16:39,PM,all,85.89,0,11.8,0,0,2.31
12:16:40,PM,all,86.49,0,11.82,0,0,1.7
12:16:41,PM,all,86.8,0,11.64,0,0,1.56
12:16:42,PM,all,86.85,0,12.03,0,0,1.12
12:16:43,PM,all,87.16,0,11.33,0,0,1.5
12:16:44,PM,all,85.56,0,12.82,0,0,1.62
12:16:45,PM,all,85.58,0,12.29,0,0,2.13
12:16:46,PM,all,86.22,0,12.09,0,0,1.68
12:16:47,PM,all,86.43,0,12.27,0,0,1.31
12:16:48,PM,all,86.01,0,12.05,0,0,1.94
12:16:49,PM,all,87.46,0,11.03,0,0,1.5
12:16:50,PM,all,85.57,0,12.8,0,0,1.62
12:16:51,PM,all,86.43,0,11.7,0,0,1.87
12:16:52,PM,all,86.98,0,11.26,0,0,1.75
12:16:53,PM,all,86.62,0,11.81,0,0,1.56
12:16:54,PM,all,85.3,0,12.77,0,0,1.93
12:16:55,PM,all,86.17,0,12.83,0,0,1
12:16:56,PM,all,86.47,0,11.78,0,0,1.75
12:16:57,PM,all,86.24,0,12.07,0,0,1.69
12:16:58,PM,all,86.47,0,12.03,0,0,1.5
12:16:59,PM,all,86.75,0,11.62,0,0,1.62
12:17:00,PM,all,87.08,0,11.73,0,0,1.19
12:17:01,PM,all,84.6,0,11.61,0.31,0,3.48
12:17:02,PM,all,86.13,0,12.62,0,0,1.25
12:17:03,PM,all,86.92,0,11.14,0,0,1.94
12:17:04,PM,all,86.04,0,11.4,0,0,2.57
12:17:05,PM,all,87.4,0,11.48,0,0,1.12
12:17:06,PM,all,87.21,0,11.29,0,0,1.5
12:17:07,PM,all,84.07,0,13.05,0,0,2.87
12:17:08,PM,all,86.46,0,11.72,0,0,1.82
12:17:09,PM,all,86.19,0,12.31,0,0,1.5
12:17:10,PM,all,85.09,0,12.54,0,0,2.37
12:17:11,PM,all,86.21,0,11.79,0,0,2
12:17:12,PM,all,86.36,0,12.58,0,0,1.06
12:17:13,PM,all,86.38,0,12.19,0,0,1.44
12:17:14,PM,all,85.54,0,12.84,0,0,1.63
12:17:15,PM,all,86.33,0,12.73,0,0,0.94
12:17:16,PM,all,82.4,0,10.8,0.81,0,5.99
12:17:17,PM,all,85.84,0,12.23,0,0,1.93
12:17:18,PM,all,86.13,0,12.24,0,0,1.62
12:17:19,PM,all,86.74,0,12.26,0,0,1.01
12:17:20,PM,all,87.33,0,11.55,0,0,1.12
12:17:21,PM,all,85.94,0,12.12,0,0,1.95
12:17:22,PM,all,85.63,0,12.76,0,0,1.62
12:17:23,PM,all,87.16,0,11.65,0,0,1.19
12:17:24,PM,all,87.75,0,11.44,0,0,0.81
12:17:25,PM,all,86.45,0,11.81,0,0,1.75
12:17:26,PM,all,85.23,0,11.78,0.37,0,2.62
12:17:27,PM,all,86.45,0,12.12,0,0,1.44
12:17:28,PM,all,86.5,0,12.06,0,0,1.44
12:17:29,PM,all,86.19,0,11.88,0,0,1.94
12:17:30,PM,all,85.74,0,12.33,0,0,1.93
12:17:31,PM,all,85.91,0,12.09,0,0,2
12:17:32,PM,all,85.88,0,11.99,0,0,2.13
12:17:33,PM,all,86.7,0,11.24,0,0,2.06
12:17:34,PM,all,85.42,0,12.71,0,0,1.87
12:17:35,PM,all,86.32,0,11.74,0,0,1.94
12:17:36,PM,all,86.38,0,12.19,0,0,1.44
12:17:37,PM,all,85.55,0,12.58,0,0,1.87
12:17:38,PM,all,85.79,0,11.96,0,0,2.25
12:17:39,PM,all,87.48,0,11.45,0,0,1.06
12:17:40,PM,all,86.65,0,12.1,0,0,1.25
12:17:41,PM,all,86.51,0,11.49,0,0,2
12:17:42,PM,all,86.93,0,12.01,0,0,1.06
12:17:43,PM,all,87.02,0,11.8,0,0,1.19
12:17:44,PM,all,86.76,0,11.87,0,0,1.37
12:17:45,PM,all,85.04,0,12.28,0,0,2.68
12:17:46,PM,all,86.57,0,11.42,0,0,2.01
12:17:47,PM,all,84.62,0,12.44,0,0,2.94
12:17:48,PM,all,86.39,0,12.3,0,0,1.31
12:17:49,PM,all,85.88,0,12.94,0,0,1.19
12:17:50,PM,all,86.48,0,11.65,0,0,1.87
12:17:51,PM,all,86.92,0,11.08,0,0,2
12:17:52,PM,all,84.18,0,12.57,0.13,0,3.13
12:17:53,PM,all,85.95,0,11.32,0,0,2.74
12:17:54,PM,all,86.77,0,11.54,0,0,1.69
12:17:55,PM,all,86.92,0,11.84,0,0,1.25
12:17:56,PM,all,86.1,0,12.71,0,0,1.19
12:17:57,PM,all,86.77,0,11.92,0,0,1.31
12:17:58,PM,all,86.32,0,12.37,0,0,1.31
12:17:59,PM,all,86.6,0,11.46,0,0,1.94
12:18:00,PM,all,85.75,0,12.19,0,0,2.06
12:18:01,PM,all,84.93,0,12.2,0,0,2.88
12:18:02,PM,all,85.05,0,12.4,0.19,0,2.37
12:18:03,PM,all,85.49,0,13.2,0,0,1.31
12:18:04,PM,all,85.45,0,12.12,0,0,2.44
12:18:05,PM,all,86.14,0,11.86,0,0,2
12:18:06,PM,all,86.97,0,11.65,0,0,1.38
12:18:07,PM,all,86.34,0,11.85,0,0,1.81
12:18:08,PM,all,85.06,0,12.62,0,0,2.31
12:18:09,PM,all,85.22,0,12.77,0,0,2
12:18:10,PM,all,86.25,0,12.56,0,0,1.19
12:18:11,PM,all,86,0,11.88,0,0,2.12
12:18:12,PM,all,85.3,0,12.09,0.12,0,2.49
12:18:13,PM,all,86.55,0,11.83,0,0,1.63
12:18:14,PM,all,86.13,0,12.43,0,0,1.44
12:18:15,PM,all,87.11,0,12.02,0,0,0.88
12:18:16,PM,all,86.23,0,11.46,0,0,2.31
12:18:17,PM,all,86.05,0,12.64,0,0,1.31
12:18:18,PM,all,86.2,0,11.74,0,0,2.06
12:18:19,PM,all,86.71,0,11.85,0,0,1.44
12:18:20,PM,all,85.95,0,12,0,0,2.05
12:18:21,PM,all,86.05,0,12.57,0,0,1.38
12:18:22,PM,all,86.63,0,11.57,0,0,1.8
12:18:23,PM,all,85.83,0,11.47,0,0,2.7
12:18:24,PM,all,86.29,0,11.96,0,0,1.74
12:18:25,PM,all,85.78,0,12.35,0,0,1.87
12:18:26,PM,all,86.31,0,11.81,0,0,1.88
12:18:27,PM,all,85.88,0,11.12,0,0,3
12:18:28,PM,all,83.2,0,12.87,0.19,0,3.75
12:18:29,PM,all,87.12,0,11.38,0,0,1.5
12:18:30,PM,all,87.58,0,11.42,0,0,1
12:18:31,PM,all,85.4,0,12.22,0,0,2.38
12:18:32,PM,all,84.73,0,12.22,0,0,3.05
12:18:33,PM,all,86.28,0,12.23,0,0,1.5
12:18:34,PM,all,87.44,0,11.56,0,0,1
12:18:35,PM,all,85.56,0,12.25,0,0,2.19
12:18:36,PM,all,86.53,0,11.97,0,0,1.5
12:18:37,PM,all,86.88,0,11.49,0,0,1.63
12:18:38,PM,all,86.52,0,12.3,0,0,1.18
12:18:39,PM,all,87.71,0,10.85,0,0,1.44
12:18:40,PM,all,86.1,0,11.66,0,0,2.24
12:18:41,PM,all,86.68,0,11.44,0,0,1.88
12:18:42,PM,all,86.57,0,11.99,0,0,1.44
12:18:43,PM,all,84.91,0,12.41,0.31,0,2.37
12:18:44,PM,all,86.42,0,12.21,0,0,1.37
12:18:45,PM,all,86.61,0,11.58,0,0,1.81
12:18:46,PM,all,86.85,0,11.65,0,0,1.5
12:18:47,PM,all,87.77,0,11.35,0,0,0.88
12:18:48,PM,all,85.46,0,12.35,0,0,2.18
12:18:49,PM,all,87.29,0,11.77,0,0,0.94
12:18:50,PM,all,86.32,0,12.3,0,0,1.37
12:18:51,PM,all,86.71,0,11.67,0,0,1.62
12:18:52,PM,all,86.45,0,12.05,0,0,1.5
12:18:53,PM,all,85.01,0,11.68,0.25,0,3.06
12:18:54,PM,all,86.91,0,11.78,0,0,1.31
12:18:55,PM,all,87.54,0,11.08,0,0,1.38
12:18:56,PM,all,86.57,0,11.74,0,0,1.69
12:18:57,PM,all,86.6,0,11.96,0,0,1.43
12:18:58,PM,all,86.39,0,11.85,0,0,1.76
12:18:59,PM,all,86.86,0,11.83,0,0,1.31
12:19:00,PM,all,86.39,0,12.17,0,0,1.44
12:19:01,PM,all,86.8,0,11.83,0,0,1.37
12:19:02,PM,all,86.47,0,12.4,0,0,1.13
12:19:03,PM,all,85.8,0,11.64,0.12,0,2.43
12:19:04,PM,all,86.79,0,11.46,0,0,1.75
12:19:05,PM,all,85.42,0,12.46,0,0,2.12
12:19:06,PM,all,85.67,0,12.2,0,0,2.13
12:19:07,PM,all,87.25,0,11.38,0,0,1.37
12:19:08,PM,all,86.36,0,12.58,0,0,1.06
12:19:09,PM,all,86.7,0,11.81,0,0,1.5
12:19:10,PM,all,86.17,0,11.89,0,0,1.94
12:19:11,PM,all,85.87,0,12.89,0,0,1.25
12:19:12,PM,all,86.44,0,11.75,0,0,1.81
12:19:13,PM,all,87.84,0,11.1,0,0,1.06
12:19:14,PM,all,85.6,0,12.78,0,0,1.62
12:19:15,PM,all,87.52,0,11.41,0,0,1.07
12:19:16,PM,all,86.32,0,12.05,0,0,1.62
12:19:17,PM,all,86.58,0,11.42,0,0,2
12:19:18,PM,all,87.16,0,11.02,0,0,1.82
12:19:19,PM,all,83.47,0,11.98,0.56,0,3.99
12:19:20,PM,all,86.51,0,11.68,0,0,1.81
12:19:21,PM,all,86.95,0,11.81,0,0,1.25
12:19:22,PM,all,85.46,0,12.8,0,0,1.75
12:19:23,PM,all,86.56,0,11.94,0,0,1.5
12:19:24,PM,all,85.61,0,12.27,0,0,2.12
12:19:25,PM,all,86.5,0,11.88,0,0,1.62
12:19:26,PM,all,86.61,0,11.83,0,0,1.56
12:19:27,PM,all,86.26,0,11.99,0,0,1.75
12:19:28,PM,all,86.82,0,11.56,0,0,1.62
12:19:29,PM,all,81.53,0,11.29,1.06,0,6.11
12:19:30,PM,all,86.62,0,11.44,0,0,1.94
12:19:31,PM,all,87.37,0,11.7,0,0,0.93
12:19:32,PM,all,87.28,0,12.09,0,0,0.63
12:19:33,PM,all,87.18,0,11.26,0,0,1.56
12:19:34,PM,all,87.46,0,11.23,0,0,1.31
12:19:35,PM,all,87.91,0,10.9,0,0,1.19
12:19:36,PM,all,86.39,0,11.87,0,0,1.74
12:19:37,PM,all,87.68,0,11.38,0,0,0.94
12:19:38,PM,all,86.32,0,12.05,0,0,1.63
12:19:39,PM,all,85.63,0,11.57,0.12,0,2.67
12:19:40,PM,all,85.63,0,12.3,0,0,2.06
12:19:41,PM,all,85.41,0,12.66,0,0,1.93
12:19:42,PM,all,86.62,0,11.62,0,0,1.75
12:19:43,PM,all,85.45,0,13.04,0,0,1.5
12:19:44,PM,all,86.32,0,11.81,0,0,1.87
12:19:45,PM,all,86.53,0,11.78,0,0,1.68
12:19:46,PM,all,86.04,0,12.34,0,0,1.63
12:19:47,PM,all,86.17,0,12.4,0,0,1.43
12:19:48,PM,all,86.84,0,11.54,0,0,1.62
12:19:49,PM,all,84.97,0,12.96,0,0,2.07
12:19:50,PM,all,85.16,0,12.91,0,0,1.93
12:19:51,PM,all,86.38,0,12.12,0,0,1.5
12:19:52,PM,all,86.43,0,11.71,0,0,1.87
12:19:53,PM,all,86.62,0,11.44,0,0,1.94
12:19:54,PM,all,86.2,0,11.17,0,0,2.62
12:19:55,PM,all,85.73,0,11.34,0.31,0,2.62
12:19:56,PM,all,85.24,0,12.38,0,0,2.38
12:19:57,PM,all,86.75,0,11.36,0,0,1.88
12:19:58,PM,all,86.75,0,12.01,0,0,1.24
12:19:59,PM,all,86.46,0,11.54,0,0,2
12:20:00,PM,all,86,0,12.5,0,0,1.5
12:20:01,PM,all,85.71,0,12.11,0,0,2.18
12:20:02,PM,all,86.73,0,11.64,0,0,1.63
12:20:03,PM,all,85.89,0,11.67,0,0,2.43
12:20:04,PM,all,85.46,0,12.61,0,0,1.94
12:20:05,PM,all,85.9,0,11.97,0,0,2.13
12:20:06,PM,all,86.65,0,12.16,0,0,1.19
12:20:07,PM,all,86.17,0,12.09,0,0,1.74
12:20:08,PM,all,86.22,0,11.65,0,0,2.13
12:20:09,PM,all,84.71,0,12.11,0,0,3.18
12:20:10,PM,all,86.77,0,11.92,0,0,1.31
12:20:11,PM,all,87.59,0,10.97,0,0,1.43
12:20:12,PM,all,86.03,0,11.79,0,0,2.18
12:20:13,PM,all,87,0,10.88,0,0,2.12
12:20:14,PM,all,87,0,12.19,0,0,0.81
12:20:15,PM,all,86.63,0,11.81,0,0,1.56
12:20:16,PM,all,86.49,0,12.57,0,0,0.94
12:20:17,PM,all,85.11,0,12.46,0,0,2.43
12:20:18,PM,all,87.34,0,11.09,0,0,1.57
12:20:19,PM,all,85.65,0,11.48,0,0,2.87
12:20:20,PM,all,86.09,0,11.34,0.25,0,2.32
12:20:21,PM,all,85.79,0,12.28,0,0,1.93
12:20:22,PM,all,85.32,0,12.18,0,0,2.5
12:20:23,PM,all,86.8,0,11.96,0,0,1.25
12:20:24,PM,all,86.3,0,12.13,0,0,1.56
12:20:25,PM,all,85.66,0,11.4,0.06,0,2.88
12:20:26,PM,all,85.39,0,12.17,0,0,2.43
12:20:27,PM,all,86.04,0,12.46,0,0,1.5
12:20:28,PM,all,86.07,0,12.38,0,0,1.55
12:20:29,PM,all,86.39,0,11.97,0,0,1.63
12:20:30,PM,all,86.35,0,11.72,0,0,1.93
12:20:31,PM,all,85.37,0,12.45,0,0,2.18
12:20:32,PM,all,86.48,0,11.95,0,0,1.56
12:20:33,PM,all,86.58,0,12.23,0,0,1.19
12:20:34,PM,all,87.08,0,11.17,0,0,1.75
12:20:35,PM,all,86.36,0,11.83,0,0,1.81
12:20:36,PM,all,83.6,0,12.34,0.12,0,3.93
12:20:37,PM,all,85.74,0,12.13,0,0,2.13
12:20:38,PM,all,86.62,0,11.81,0,0,1.56
12:20:39,PM,all,85.71,0,12.8,0,0,1.49
12:20:40,PM,all,86.96,0,11.47,0,0,1.57
12:20:41,PM,all,86.24,0,11.89,0,0,1.87
12:20:42,PM,all,85.33,0,11.86,0,0,2.81
12:20:43,PM,all,86.32,0,12.55,0,0,1.12
12:20:44,PM,all,87.29,0,12.09,0,0,0.63
12:20:45,PM,all,87.89,0,11.24,0,0,0.87
12:20:46,PM,all,86.43,0,12.02,0,0,1.56
12:20:47,PM,all,84.99,0,13.26,0,0,1.75
12:20:48,PM,all,86.12,0,12.69,0,0,1.19
12:20:49,PM,all,85.41,0,12.33,0,0,2.26
12:20:50,PM,all,85.97,0,12.48,0,0,1.55
12:20:51,PM,all,85.35,0,12.52,0.06,0,2.07
12:20:52,PM,all,87.01,0,11.62,0,0,1.37
12:20:53,PM,all,86.03,0,12.66,0,0,1.32
12:20:54,PM,all,85.54,0,12.78,0,0,1.68
12:20:55,PM,all,87.66,0,11.28,0,0,1.07
12:20:56,PM,all,86.85,0,11.35,0,0,1.81
12:20:57,PM,all,86.19,0,12.06,0,0,1.75
12:20:58,PM,all,86.5,0,11,0,0,2.5
12:20:59,PM,all,86.55,0,12.39,0,0,1.06
12:21:00,PM,all,86.55,0,12.38,0,0,1.06
12:21:01,PM,all,85.7,0,12.12,0,0,2.19
12:21:02,PM,all,87.48,0,11.52,0,0,1
12:21:03,PM,all,87.37,0,10.99,0,0,1.63
12:21:04,PM,all,87.1,0,11.58,0,0,1.31
12:21:05,PM,all,86.21,0,11.79,0,0,2
12:21:06,PM,all,83.98,0,11.26,0.56,0,4.19
12:21:07,PM,all,85.69,0,12.45,0,0,1.87
12:21:08,PM,all,86.77,0,11.42,0,0,1.81
12:21:09,PM,all,87.19,0,11.12,0,0,1.69
12:21:10,PM,all,86.68,0,11.39,0,0,1.93
12:21:11,PM,all,85.93,0,12.45,0,0,1.63
12:21:12,PM,all,86.23,0,11.76,0,0,2
12:21:13,PM,all,86.52,0,11.86,0,0,1.62
12:21:14,PM,all,87,0,11.81,0,0,1.19
12:21:15,PM,all,86.08,0,11.8,0,0,2.12
12:21:16,PM,all,87.05,0,11.14,0,0,1.81
12:21:17,PM,all,86.55,0,11.94,0,0,1.5
12:21:18,PM,all,86.79,0,11.53,0,0,1.68
12:21:19,PM,all,86.98,0,11.65,0,0,1.37
12:21:20,PM,all,87.22,0,11.65,0,0,1.13
12:21:21,PM,all,86.46,0,11.92,0,0,1.62
12:21:22,PM,all,86.71,0,11.29,0.06,0,1.93
12:21:23,PM,all,86.67,0,11.83,0,0,1.5
12:21:24,PM,all,86.38,0,12.25,0,0,1.38
12:21:25,PM,all,87.18,0,11.88,0,0,0.94
12:21:26,PM,all,86.65,0,12.04,0,0,1.31
12:21:27,PM,all,86.51,0,12.12,0,0,1.37
12:21:28,PM,all,86.62,0,12.32,0,0,1.06
12:21:29,PM,all,85.12,0,12.33,0,0,2.55
12:21:30,PM,all,86.3,0,11.52,0,0,2.18
12:21:31,PM,all,86.08,0,11.97,0,0,1.94
12:21:32,PM,all,82.38,0,12.08,0.56,0,4.98
12:21:33,PM,all,86.32,0,12.3,0,0,1.37
12:21:34,PM,all,86.96,0,11.79,0,0,1.25
12:21:35,PM,all,86.8,0,11.76,0,0,1.44
12:21:36,PM,all,85.78,0,11.72,0,0,2.51
12:21:37,PM,all,85.67,0,12.52,0,0,1.81
12:21:38,PM,all,86.7,0,12.17,0,0,1.12
12:21:39,PM,all,86.77,0,11.99,0,0,1.25
12:21:40,PM,all,85.99,0,12.2,0,0,1.81
12:21:41,PM,all,86.53,0,12.48,0,0,1
12:21:42,PM,all,85.04,0,12.02,0.13,0,2.82
12:21:43,PM,all,86.71,0,11.97,0,0,1.32
12:21:44,PM,all,85.29,0,11.86,0,0,2.86
12:21:45,PM,all,86.42,0,12.45,0,0,1.13
12:21:46,PM,all,84.54,0,13.34,0,0,2.12
12:21:47,PM,all,85.22,0,12.41,0,0,2.37
12:21:48,PM,all,85.77,0,12.61,0,0,1.62
12:21:49,PM,all,86.23,0,12.46,0,0,1.31
12:21:50,PM,all,86.06,0,11.81,0,0,2.12
12:21:51,PM,all,86.69,0,11.38,0,0,1.93
12:21:52,PM,all,86.96,0,12.1,0,0,0.94
12:21:53,PM,all,86.63,0,11.74,0,0,1.62
12:21:54,PM,all,87.07,0,11.37,0,0,1.56
12:21:55,PM,all,85.5,0,12.69,0,0,1.81
12:21:56,PM,all,86.33,0,11.61,0,0,2.06
12:21:57,PM,all,86.88,0,10.88,0,0,2.25
12:21:58,PM,all,81.58,0,11.39,1.37,0,5.66
12:21:59,PM,all,85.95,0,12.24,0,0,1.81
12:22:00,PM,all,85.99,0,12.2,0,0,1.81
12:22:01,PM,all,85.04,0,12.84,0,0,2.12
12:22:02,PM,all,87.08,0,11.61,0,0,1.32
12:22:03,PM,all,85.68,0,12.88,0,0,1.44
12:22:04,PM,all,86.74,0,11.39,0,0,1.87
12:22:05,PM,all,86.55,0,11.45,0,0,2
12:22:06,PM,all,85.89,0,12.11,0,0,2
12:22:07,PM,all,87.34,0,10.91,0,0,1.75
12:22:08,PM,all,86.15,0,11.98,0,0,1.87
12:22:09,PM,all,86.12,0,11.51,0,0,2.38
12:22:10,PM,all,86.97,0,11.97,0,0,1.06
12:22:11,PM,all,86.39,0,12.36,0,0,1.25
12:22:12,PM,all,87.22,0,11.72,0,0,1.07
12:22:13,PM,all,86.3,0,11.33,0,0,2.38
12:22:14,PM,all,86.03,0,12.28,0,0,1.68
12:22:15,PM,all,85.36,0,12.34,0,0,2.31
12:22:16,PM,all,87.43,0,11.88,0,0,0.69
12:22:17,PM,all,86.42,0,11.78,0,0,1.81
12:22:18,PM,all,87.14,0,11.61,0,0,1.25
12:22:19,PM,all,86.51,0,11.99,0,0,1.5
12:22:20,PM,all,87.48,0,11.51,0,0,1
12:22:21,PM,all,85.96,0,11.91,0,0,2.13
12:22:22,PM,all,85.3,0,12.21,0,0,2.49
12:22:23,PM,all,82.66,0,10.98,1.06,0,5.3
12:22:24,PM,all,86.07,0,11.74,0,0,2.19
12:22:25,PM,all,86.41,0,11.72,0,0,1.87
12:22:26,PM,all,85.81,0,12.69,0,0,1.49
12:22:27,PM,all,87.03,0,11.72,0,0,1.25
12:22:28,PM,all,86.17,0,12.15,0,0,1.68
12:22:29,PM,all,85.2,0,12.49,0,0,2.31
12:22:30,PM,all,86.12,0,12.44,0,0,1.44
12:22:31,PM,all,87.49,0,11.13,0,0,1.38
12:22:32,PM,all,86.96,0,11.73,0,0,1.31
12:22:33,PM,all,85.75,0,12.25,0,0,2
12:22:34,PM,all,86.19,0,11.75,0,0,2.06
12:22:35,PM,all,87.1,0,10.9,0,0,2
12:22:36,PM,all,87.13,0,11.75,0,0,1.12
12:22:37,PM,all,86.45,0,11.87,0,0,1.69
12:22:38,PM,all,85.89,0,12.36,0,0,1.75
12:22:39,PM,all,86.39,0,11.66,0,0,1.94
12:22:40,PM,all,85.91,0,11.71,0,0,2.38
12:22:41,PM,all,85.94,0,12.63,0,0,1.43
12:22:42,PM,all,85.91,0,12.59,0,0,1.5
12:22:43,PM,all,85.15,0,12.48,0,0,2.37
12:22:44,PM,all,87.88,0,11.19,0,0,0.94
12:22:45,PM,all,85.57,0,12.62,0,0,1.81
12:22:46,PM,all,86.02,0,11.97,0,0,2.01
12:22:47,PM,all,85.74,0,12.08,0,0,2.18
12:22:48,PM,all,85.35,0,12.09,0,0,2.56
12:22:49,PM,all,85.28,0,11.9,0.13,0,2.69
12:22:50,PM,all,87.57,0,10.87,0,0,1.56
12:22:51,PM,all,87.17,0,11.64,0,0,1.19
12:22:52,PM,all,86.23,0,12.02,0,0,1.74
12:22:53,PM,all,86.83,0,11.85,0,0,1.32
12:22:54,PM,all,85.68,0,12.83,0,0,1.49
12:22:55,PM,all,85.3,0,12.7,0,0,2
12:22:56,PM,all,86.06,0,12.06,0,0,1.88
12:22:57,PM,all,87.14,0,11.36,0,0,1.5
12:22:58,PM,all,86.14,0,12.3,0,0,1.56
12:22:59,PM,all,84.69,0,12.36,0.13,0,2.82
12:23:00,PM,all,87.03,0,11.78,0,0,1.18
12:23:01,PM,all,87.06,0,11.88,0,0,1.06
12:23:02,PM,all,86.2,0,11.99,0,0,1.81
12:23:03,PM,all,87.79,0,10.96,0,0,1.25
12:23:04,PM,all,86.11,0,12.15,0,0,1.74
12:23:05,PM,all,85.75,0,12.88,0,0,1.38
12:23:06,PM,all,86.17,0,11.89,0,0,1.94
12:23:07,PM,all,86.46,0,11.35,0,0,2.18
12:23:08,PM,all,85.71,0,13.11,0,0,1.18
12:23:09,PM,all,85.9,0,11.59,0.06,0,2.44
12:23:10,PM,all,87.18,0,11.13,0,0,1.69
12:23:11,PM,all,86.69,0,11.44,0,0,1.88
12:23:12,PM,all,86.75,0,11.17,0,0,2.07
12:23:13,PM,all,85.71,0,12.8,0,0,1.49
12:23:14,PM,all,86.07,0,12.12,0,0,1.81
12:23:15,PM,all,87.14,0,11.61,0,0,1.25
12:23:16,PM,all,87.51,0,11.43,0,0,1.06
12:23:17,PM,all,86.15,0,11.79,0,0,2.06
12:23:18,PM,all,85.73,0,12.59,0,0,1.68
12:23:19,PM,all,87.12,0,11.38,0,0,1.5
12:23:20,PM,all,86.89,0,11.99,0,0,1.12
12:23:21,PM,all,86.92,0,11.01,0,0,2.07
12:23:22,PM,all,86.65,0,11.91,0,0,1.44
12:23:23,PM,all,85.72,0,12.28,0,0,2
12:23:24,PM,all,86.38,0,11.31,0,0,2.31
12:23:25,PM,all,84.62,0,11.94,0.25,0,3.19
12:23:26,PM,all,85.97,0,11.91,0,0,2.12
12:23:27,PM,all,85.7,0,11.93,0,0,2.37
12:23:28,PM,all,85.71,0,13.05,0,0,1.25
12:23:29,PM,all,86.36,0,12.4,0,0,1.25
12:23:30,PM,all,85.22,0,12.09,0,0,2.69
12:23:31,PM,all,86.02,0,12.54,0,0,1.44
12:23:32,PM,all,86.02,0,12.17,0,0,1.8
12:23:33,PM,all,87.24,0,11.82,0,0,0.94
